Date,Price,Open,High,Low,Vol.,Change %
12/13/2021,107177,107653,108795,106511,456020,-0.0456
12/12/2021,112300,112300,112300,112300,319050,0.0506
12/10/2021,106891,113269,113364,106606,567900,-0.0704
12/09/2021,114982,117266,117457,112317,862730,-0.0098
12/08/2021,116124,112793,118028,112602,503540,0.0472
12/07/2021,110889,114411,115648,110699,757040,-0.0292
12/06/2021,114220,113840,114792,111650,409020,-0.0529
12/05/2021,120600,120600,120600,120600,379060,0.0506
12/03/2021,114792,114125,116505,112602,947800,0.0152
12/02/2021,113078,119075,120122,111555,624910,-0.066
12/01/2021,121074,123263,124215,114982,619130,-0.007
11/30/2021,121930,125262,128974,120407,530940,-0.0054
11/29/2021,122597,120693,124786,119170,590340,-0.0663
11/28/2021,131300,131300,131300,131300,409520,0.0506
11/26/2021,124976,127832,129831,122216,341990,-0.0216
11/25/2021,127737,131829,133923,127546,436020,-0.0289
11/24/2021,131544,126690,132305,126690,665600,0.0344
11/23/2021,127165,127356,132305,126404,701140,-0.0126
11/22/2021,128784,133828,134590,126023,614020,-0.0899
11/21/2021,141500,141500,141500,141500,517390,0.0506
11/19/2021,134685,138873,142014,132496,845980,-0.0262
11/18/2021,138302,136303,141253,135922,725610,0.0161
11/17/2021,136113,134685,142109,134685,854650,0.0056
11/16/2021,135351,141253,143632,135161,714970,-0.0589
11/15/2021,143823,145631,146964,138968,772120,-0.0691
11/14/2021,154500,154500,154500,154500,542830,0.0506
11/12/2021,147059,148201,149914,141253,530190,-0.0197
11/11/2021,150010,125262,153341,125071,608100,0.1868
11/10/2021,126404,129640,134685,124691,879470,-0.0439
11/09/2021,132210,129069,135351,125262,950780,0.0243
11/08/2021,129069,130116,134685,126594,733230,-0.0579
11/07/2021,137000,137000,137000,137000,532330,0.0506
11/05/2021,130402,123739,131163,121074,795230,0.1057
11/04/2021,117933,113364,121454,111841,614660,0.0644
11/03/2021,110794,97754,114220,96707,534480,0.1571
11/02/2021,95755,97849,98610,94803,954470,-0.0137
11/01/2021,97087,94708,97944,93375,561300,-0.0301
10/31/2021,100100,100100,100100,100100,316600,0.0506
10/29/2021,95279,89663,96707,88711,603940,0.074
10/28/2021,88711,90425,91376,88426,532850,-0.0241
10/27/2021,90900,91091,91947,89853,478110,-0.0011
10/26/2021,90996,94137,94327,90900,174780,-0.0124
10/25/2021,92138,90996,92328,89092,192210,-0.0392
10/24/2021,95900,95900,95900,95900,216040,0.0506
10/22/2021,91281,88521,92994,87664,309560,0.0159
10/21/2021,89853,93661,94613,88902,159290,-0.0407
10/20/2021,93661,95755,96421,93470,144480,-0.018
10/19/2021,95374,95755,99277,95089,143470,0.0111
10/18/2021,94327,95184,96992,94232,407220,-0.0567
10/17/2021,100000,100000,100000,100000,181690,0.0506
10/15/2021,95184,96707,96802,93851,249490,0
10/14/2021,95184,93090,96897,92423,247670,0.0299
10/13/2021,92423,91281,93375,88806,179260,0.0136
10/12/2021,91186,88330,92614,88140,228080,-0.0195
10/11/2021,93000,93000,93000,93000,294720,0.0506
10/08/2021,88521,91091,92709,87283,348610,-0.0282
10/07/2021,91091,90520,91376,86903,178150,0.0074
10/06/2021,90425,93566,94898,88711,435640,-0.0186
10/05/2021,92138,90520,93185,89092,994040,-0.0472
10/04/2021,96700,96700,96700,96700,230350,0.0506
10/01/2021,92043,93756,94898,92043,262730,-0.0213
09/30/2021,94042,93851,95945,93756,145040,-0.01
09/29/2021,94993,90329,95755,90044,250680,0.0132
09/28/2021,93756,96992,97278,93280,199400,-0.0371
09/27/2021,97373,99753,100514,96326,460630,-0.0709
09/26/2021,104800,104800,104800,104800,518050,0.0506
09/24/2021,99753,96611,103084,95374,417980,0.0512
09/23/2021,94898,94232,97468,93946,517390,-0.0623
09/22/2021,101200,101200,101200,101200,845980,0.0506
09/17/2021,96326,102037,103941,95564,725610,-0.0462
09/16/2021,100990,96136,106035,95945,854650,0.0557
09/15/2021,95660,95089,96897,92043,714970,0.0101
09/14/2021,94708,94232,96707,93851,772120,0.001
