Date,Price,Open,High,Low,Vol.,Change %
08/12/2022,118500,120700,121000,116500,988.5,-0.0239
08/11/2022,121400,125000,125000,119200,0.42,-0.0082
08/10/2022,122400,122000,124700,121500,708.29,-0.0073
08/09/2022,123300,122700,123800,121500,0.32,0.014
08/08/2022,121600,121800,124300,121000,1.17,-0.0194
08/07/2022,124000,124000,124000,124000,,0
08/05/2022,124000,129500,131500,121400,2.01,-0.0313
08/04/2022,128000,129400,133200,127400,0.45,0.0039
08/03/2022,127500,124800,128500,124800,987.7,0.0159
08/02/2022,125500,128000,128000,124200,811.93,-0.0172
08/01/2022,127700,119500,127800,119000,0.14,0.0695
07/31/2022,119400,119400,119400,119400,,0
07/29/2022,119400,120000,120700,118500,601.51,0.0042
07/28/2022,118900,119200,119800,116600,0.24,0.0145
07/27/2022,117200,115900,117500,115100,494.62,-0.0009
07/26/2022,117300,117500,118400,113200,770.91,-0.0068
07/25/2022,118100,117700,120500,116800,633.84,0.0043
07/24/2022,117600,117600,117600,117600,,0
07/22/2022,117600,117100,119900,116100,1.62,0.0226
07/21/2022,115000,111300,115300,110300,0.59,0.0464
07/20/2022,109900,113800,114200,109700,1.37,-0.0063
07/19/2022,110600,110000,111800,108700,0.03,0.0073
07/18/2022,109800,110000,110200,109000,1.4,-0.0152
07/15/2022,111500,115700,117700,110100,1.78,-0.047
07/14/2022,117000,127200,127300,114200,1.89,-0.025
07/13/2022,120000,109500,120000,109100,0,0.0821
07/12/2022,110900,113100,113900,110600,0.04,-0.0323
07/11/2022,114600,119600,120200,114200,291.14,-0.0362
07/10/2022,118900,118900,118900,118900,,0
07/08/2022,118900,120000,121400,118400,367.94,0.0215
07/07/2022,116400,116400,119200,115700,338.51,0.0122
07/06/2022,115000,120800,122400,115000,0.7,-0.0449
07/05/2022,120400,111800,121500,110500,0.51,0.0769
07/04/2022,111800,110400,112700,107200,1.47,0.0295
07/03/2022,108600,108600,108600,108600,,0
07/01/2022,108600,112900,114600,108000,678.94,-0.0432
06/30/2022,113500,120600,122600,112000,907.22,-0.0651
06/29/2022,121400,125400,125600,120800,770.46,-0.0508
06/28/2022,127900,133900,136600,126100,1.32,-0.0589
06/27/2022,135900,135000,156600,131700,3.07,0.0898
06/26/2022,124700,124700,124700,124700,,0.0028
06/24/2022,124350,120250,124750,117800,1.64,0.0556
06/23/2022,117800,128525,130450,117750,2.09,-0.0973
06/22/2022,130500,132600,134875,130375,1.01,-0.0019
06/21/2022,130750,130325,131325,125000,926.32,0.0079
06/20/2022,129725,131775,134300,127700,1.08,-0.7504
06/19/2022,519700,519700,519700,519700,,3
06/17/2022,129925,128750,131950,128725,850.56,-0.0044
06/16/2022,130500,130800,133025,129000,972.81,0.0191
06/15/2022,128050,135000,139225,127550,2.12,-0.0442
06/14/2022,133975,125900,134650,125850,1.28,0.0477
06/13/2022,127875,125475,129875,125250,999.55,-0.7502
06/12/2022,511900,511900,511900,511900,,3
06/10/2022,127975,124500,128000,122675,849.8,0.0181
06/09/2022,125700,121500,125725,120725,804.68,0.0356
06/08/2022,121375,121000,122500,120100,433.8,0.0091
06/07/2022,120275,123275,123975,119675,615.99,-0.7574
06/06/2022,495800,495800,495800,495800,,3
06/03/2022,123950,127325,127350,123525,522.99,-0.0147
06/02/2022,125800,125175,126275,124025,397.38,-0.7509
06/01/2022,505000,505000,505000,505000,,3
05/31/2022,126250,123825,126250,122575,967,0.0323
05/30/2022,122300,119575,122425,117275,629.93,0.0473
05/27/2022,116775,118700,118900,116750,371.89,0.0028
05/26/2022,116450,119400,120050,115775,536.28,-0.0194
05/25/2022,118750,120250,121200,116500,720.18,-0.0073
05/24/2022,119625,123750,124375,119625,689.62,-0.0361
05/23/2022,124100,124950,126125,122125,792.97,-0.7485
05/22/2022,493400,493400,493400,493400,,3
05/20/2022,123350,119175,123675,119175,1.09,0.0392
05/19/2022,118700,115425,122875,115300,1.21,-0.0023
05/18/2022,118975,120525,122850,118975,791.5,0.0136
05/17/2022,117375,112775,117500,112525,599.08,0.0445
05/16/2022,112375,115250,115700,112375,615.48,-0.75
05/15/2022,449500,449500,449500,449500,,3
05/13/2022,112375,111750,113550,107000,1.39,0.0076
05/12/2022,111525,117000,117025,111525,1.22,-0.0636
05/11/2022,119100,119150,119850,117150,627.01,-0.001
05/10/2022,119225,117000,119900,115350,1.21,-0.0085
05/09/2022,120250,119700,122200,118975,736.68,-0.7552
05/08/2022,491300,491300,491300,491300,,3
05/06/2022,122825,127556,131252,122308,1.97,-0.7638
05/05/2022,520100,520100,520100,520100,,3.0586
05/04/2022,128147,128615,131104,126743,1.39,0.0178
05/03/2022,125905,122234,126250,122209,1.35,0.0429
05/02/2022,120731,116493,121051,116025,1.07,-0.7466
05/01/2022,476400,476400,476400,476400,,3.0586
04/29/2022,117380,111861,118218,110259,1.14,0.0551
04/28/2022,111245,111738,112600,109495,496.95,0.0038
04/27/2022,110826,106194,111048,105331,881.07,-0.002
04/26/2022,111048,112353,115064,110678,640.86,-0.0099
04/25/2022,112156,115310,116715,112132,942.74,-0.7632
04/24/2022,473700,473700,473700,473700,,3.0586
04/22/2022,116715,116222,117725,115310,520.09,-0.0017
04/21/2022,116912,117971,119967,116813,708.75,-0.0013
04/20/2022,117060,119006,119499,116665,642.09,-0.0102
04/19/2022,118267,116739,118981,116296,857.41,0.0278
04/18/2022,115064,113930,115729,112353,857.95,-0.749
04/17/2022,458500,458500,458500,458500,,3.0586
04/15/2022,112969,111294,113758,109471,593.92,-0.0007
04/14/2022,113043,115902,116419,112846,1.17,-0.0121
04/13/2022,114423,110727,115433,110506,1.26,0.0474
04/12/2022,109249,109964,111343,107746,1.38,-0.0298
04/11/2022,112600,116246,118045,112600,1.63,-0.7597
04/10/2022,468500,468500,468500,468500,,3.0586
04/08/2022,115433,106021,121248,105997,4.1,0.0893
04/07/2022,105972,109323,110924,103336,3.55,0.0149
04/06/2022,104420,99812,104420,99295,1.31,0.0215
04/05/2022,102227,97299,102227,96806,1.56,0.0674
04/04/2022,95772,96067,96634,94613,503.28,-0.7546
04/03/2022,390300,390300,390300,390300,,3.0586
04/01/2022,96166,97324,98063,96116,643.68,-0.0186
03/31/2022,97989,94860,98556,94392,1.01,0.0237
03/30/2022,95722,95895,97053,95106,614.14,0.013
03/29/2022,94490,95574,96363,94145,962.64,0.024
03/28/2022,92273,94835,94860,91731,701.09,-0.7604
03/27/2022,385100,385100,385100,385100,,3.0586
03/25/2022,94885,95229,96387,94490,822.52,0.0068
03/24/2022,94244,95131,95131,92273,1.04,-0.0222
03/23/2022,96387,92248,97201,91657,1.52,0.0795
03/22/2022,89291,89760,89883,87813,407.73,-0.0008
03/21/2022,89365,91213,92297,89341,656.11,0.0005
03/18/2022,89316,89168,90154,88257,677.07,0.0117
03/17/2022,88281,88404,90277,86236,1.27,0.0557
03/16/2022,83625,82738,84856,82097,929.12,0.0395
03/15/2022,80446,77416,80964,77416,895.49,0.0127
03/14/2022,79436,82442,82516,77465,1.78,-0.7677
03/13/2022,341900,341900,341900,341900,,3.0586
03/11/2022,84240,88552,88626,83772,1.07,-0.0484
03/10/2022,88528,88380,91164,87049,1.35,-0.7458
03/09/2022,348300,348300,348300,348300,,3.0586
03/08/2022,85817,91263,91681,85817,1.74,-0.0868
03/07/2022,93973,92396,95525,92396,648.91,-0.7571
03/06/2022,386800,386800,386800,386800,,3.0586
03/04/2022,95303,96092,97743,95082,692.44,-0.0145
03/03/2022,96708,99418,99615,96338,905.43,-0.0025
03/02/2022,96954,91681,98482,91608,1.45,-0.7416
03/01/2022,375200,375200,375200,375200,,3.0586
02/28/2022,92445,87468,93628,87271,1.49,-0.7432
02/27/2022,360000,360000,360000,360000,,3.0586
02/25/2022,88700,82984,88700,82245,1.9,0.1057
02/24/2022,80224,84093,84265,80224,1.1,-0.0576
02/23/2022,85127,85941,87468,84093,680.06,-0.0066
02/22/2022,85694,83033,86310,82935,830.82,0.0122
02/21/2022,84659,83723,85127,81998,613,-0.7566
02/20/2022,347800,347800,347800,347800,,3.0586
02/18/2022,85694,84955,86877,84043,864.67,-0.0074
02/17/2022,86335,85152,89513,83526,2.06,0.0228
02/16/2022,84413,84512,85768,82910,1.22,0.035
02/15/2022,81555,81949,84462,79756,1.24,0.0018
02/14/2022,81407,80471,83649,78894,1.42,-0.0078
02/11/2022,82048,76923,84955,76159,2.49,0.0439
02/10/2022,78598,82540,82787,78376,1.06,-0.04
02/09/2022,81875,80668,82861,79756,1.38,0.031
02/08/2022,79411,79707,84388,78598,2.17,-0.0101
02/07/2022,80224,80643,81481,74656,3.01,-0.7636
02/06/2022,339400,339400,339400,339400,,3.0586
02/04/2022,83625,83526,85546,82540,906.78,0.0012
02/03/2022,83526,84216,86729,81333,2.18,-0.7456
02/02/2022,328300,328300,328300,328300,,3.0586
01/28/2022,80890,78845,83156,72340,3.35,0.0067
01/27/2022,80348,77563,85399,77021,7.59,-0.0073
01/26/2022,80939,100404,101636,80939,4.1,-0.1915
01/25/2022,100108,98704,102547,98211,1.61,0.0147
01/24/2022,98654,100280,103952,96585,2.93,-0.7726
01/23/2022,433800,433800,433800,433800,,3.0586
01/21/2022,106884,111491,111491,106687,853.99,-0.0466
01/20/2022,112107,105800,112107,105455,737.43,0.0535
01/19/2022,106416,108042,108214,104765,556.53,-0.0146
01/18/2022,107992,107672,110777,106760,528.57,0.0074
01/17/2022,107204,106760,109791,106440,475.05,-0.7524
01/16/2022,433000,433000,433000,433000,,3.0586
01/14/2022,106687,106317,108140,105726,449.18,-0.0228
01/13/2022,109175,111984,113339,106711,836.86,-0.0043
01/12/2022,109643,105997,110037,105997,948.69,0.0483
01/11/2022,104592,107204,109446,103976,844.31,-0.0284
01/10/2022,107647,109791,111048,106021,743.92,-0.7612
01/09/2022,450800,450800,450800,450800,,3.0586
01/07/2022,111072,111491,115310,110777,679.29,-0.0038
01/06/2022,111491,110826,115754,110826,833.96,-0.0279
01/05/2022,114694,116591,116690,113339,692.93,-0.02
01/04/2022,117035,120287,120484,115310,892.82,-0.0104
01/03/2022,118267,124451,125166,118267,1.24,-0.0415
12/30/2021,123392,124008,124180,121987,610.18,-0.0048
12/29/2021,123983,128122,129256,123195,1.52,-0.0393
12/28/2021,129059,122924,129453,122924,1.74,0.0539
12/27/2021,122455,123613,124180,122455,620.56,-0.7561
12/26/2021,502000,502000,502000,502000,,3.0586
12/24/2021,123687,125708,126225,123392,652.51,-0.0128
12/23/2021,125289,125412,128320,123860,751.46,0.002
12/22/2021,125043,126619,127999,124254,477.42,-0.0006
12/21/2021,125116,123490,125338,118981,824.2,0.0132
12/20/2021,123490,123983,125215,123195,430.45,-0.7573
12/19/2021,508900,508900,508900,508900,,3.0586
12/17/2021,125387,123441,125387,123244,537.74,-0.0065
12/16/2021,126201,129330,129675,125782,509.61,-0.0008
12/15/2021,126299,123219,129108,123219,557.82,0.0069
12/14/2021,125437,123761,126373,123195,479.54,-0.0086
12/13/2021,126521,128246,129675,125757,505.62,-0.7564
12/12/2021,519300,519300,519300,519300,,3.0586
12/10/2021,127950,130586,131818,127876,1.03,-0.0473
12/09/2021,134307,132434,134307,129083,1.28,0.0189
12/08/2021,131818,126767,133642,126299,1.58,0.0651
12/07/2021,123761,124919,127482,123490,692.12,-0.0036
12/06/2021,124205,128196,128196,123195,862.52,-0.7648
12/05/2021,528000,528000,528000,528000,,3.0586
12/03/2021,130094,123195,130537,122948,977.44,0.059
12/02/2021,122850,125757,126644,120731,1.12,-0.0371
12/01/2021,127580,134011,134282,123466,1.78,-0.0471
11/30/2021,133888,131325,136376,129453,1.38,0.0372
11/29/2021,129083,128122,132557,127063,742.4,-0.7607
11/28/2021,539400,539400,539400,539400,,3.0586
11/26/2021,132902,132188,134430,131941,521.1,0.0063
11/25/2021,132065,134726,136623,131941,506.73,-0.0198
11/24/2021,134726,131079,134726,130685,610.12,0.0221
11/23/2021,131818,132804,134479,129872,590.42,-0.0074
11/22/2021,132804,134208,134208,127925,1.14,-0.757
11/21/2021,546500,546500,546500,546500,,3.0586
11/19/2021,134652,140442,140935,131670,1.33,-0.037
11/18/2021,139826,137929,141698,136007,944.18,0.0138
11/17/2021,137929,139062,139752,136746,756.22,-0.0012
11/16/2021,138101,138323,140319,136746,809.35,-0.0071
11/15/2021,139087,138717,141625,137165,948.01,-0.753
11/14/2021,563000,563000,563000,563000,,3.0586
11/12/2021,138717,140639,141156,136081,1.13,-0.0014
11/11/2021,138914,132828,140195,132779,1.78,0.0458
11/10/2021,132828,134208,140220,131843,1.91,-0.033
11/09/2021,137362,123663,137879,122850,2.61,0.1
11/08/2021,124870,123811,126693,121224,1.52,-0.7498
11/07/2021,499100,499100,499100,499100,,3.0586
11/05/2021,122973,119573,124254,117207,3.86,0.0948
11/04/2021,112329,108017,112329,106662,1.6,0.0727
11/03/2021,104715,101118,106268,101020,1.52,0.052
11/02/2021,99541,99295,101118,99073,462.9,0.0052
11/01/2021,99024,101512,101586,98408,748.29,-0.7584
10/31/2021,409900,409900,409900,409900,,3.0586
10/29/2021,100995,99418,102399,97792,1.03,0.0171
10/28/2021,99295,102325,102744,99295,770.44,-0.0242
10/27/2021,101759,102473,103262,100478,667.68,-0.0024
10/26/2021,102005,103434,105898,101020,1.02,0.0024
10/25/2021,101759,99418,102621,97496,1.04,-0.7536
10/24/2021,413000,413000,413000,413000,,3.0586
10/22/2021,101759,98531,103385,98014,1.46,0.0041
10/21/2021,101340,111417,111417,100502,3.12,-0.088
10/20/2021,111122,111738,113339,109791,788.05,-0.0051
10/19/2021,111688,112132,113216,110382,1.27,0.0029
10/18/2021,111368,107968,112255,107820,1.16,0.0367
10/15/2021,107426,109274,109914,105701,964.53,-0.0023
10/14/2021,107672,112255,112723,107672,1.32,-0.0093
10/13/2021,108682,103976,110801,103976,1.48,0.0455
10/12/2021,103952,104272,106810,102769,968.18,-0.7544
10/11/2021,423200,423200,423200,423200,,3.0586
10/08/2021,104272,102005,108190,102005,1.87,0.0292
10/07/2021,101315,102572,104198,96708,2.06,-0.0019
10/06/2021,101512,109643,110579,98925,2.07,-0.0615
10/05/2021,108165,107672,111861,106342,1.25,-0.7602
10/04/2021,451000,451000,451000,451000,,3.0586
10/01/2021,111122,113314,114793,110161,1.24,-0.0343
09/30/2021,115064,108387,115803,108165,1.91,0.0454
09/29/2021,110062,111122,112994,106785,2.73,-0.0459
09/28/2021,115359,115951,116789,112107,1.79,-0.0083
09/27/2021,116320,116049,117602,114793,1.28,-0.7528
09/26/2021,470600,470600,470600,470600,,3.0586
09/24/2021,115951,118242,120115,114596,1.92,0.0013
09/23/2021,115803,110875,116542,110875,2.13,-0.7468
09/22/2021,457400,457400,457400,457400,,3.0586
09/17/2021,112698,113610,114177,108411,2.9,0.0048
09/16/2021,112156,109692,115729,109692,3.26,0.0231
09/15/2021,109619,109077,110703,103483,3.53,0.0185
